_id,additional,firstName,lastName,role,fullName,occupation
6504166ba47588ad6024b14f,geb. Unzelmann,Bertha,Wagner,"Ophelia, Tochter des Polonius",Bertha Wagner,Schauspieler
6504166ba47588ad6024b15a,,Franziska,Wagner,Jolanthe,Franziska Wagner,Schauspieler
6504166ba47588ad6024b14e,,"d. J., Anton",Wagner,Jonathan,"d. J., Anton Wagner",Schauspieler
6504166ba47588ad6024b14d,1781-1860,"d. Ä., Anton",Wagner,David,"d. Ä., Anton Wagner",Schauspieler
650c0541258213a8dc5f9b50,,Hermann,Wagner,4. Bursche,Hermann Wagner,Schauspieler
651691d696c724dc0090cb6a,,Anna Elisabeth,Wagner,Sittig,Anna Elisabeth Wagner,Schauspieler
662a8c1d46b3b9baaf35d0ca,a. G. aus Leipzig,J.,Wagner,"Don Carlos, der Kronprinz",J. Wagner,Schauspieler
662fa8f8c98953bbf0df9ab3,Gast aus Berlin,Fr.,Wagner-Unzelmann,"Jolanthe, seine Tochter",Fr. Wagner-Unzelmann,Schauspieler
6504166ba47588ad6024b15e,,Eleonore,Wahlmann-Wilführ,Johanna,Eleonore Wahlmann-Wilführ,Schauspieler
6504166ba47588ad6024b163,1850-1919,Fanny,Walbeck,Angela,Fanny Walbeck,Schauspieler
67c6f3ae30450db5f698dcb5,,Prof. Josef,Waldapfel,"Festrede ""Die Tragödie des Menschen und ihr Dichter""",Prof. Josef Waldapfel,Schauspieler
69120384dd3949980ba0dbf2,,Daniel,Walker,Ushers,Daniel Walker,Schauspieler
67c187dc30450db5f6515d21,,Eli,Wallach,"""The Gattyburg Address""",Eli Wallach,Schauspieler
6504166ba47588ad6024b160,1793-1872,Ludwig,Wallbach,Thal,Ludwig Wallbach,Schauspieler
665b2be9f11595c123898f19,,Frl.,Wallbeck,Ida,Frl. Wallbeck,Schauspieler
6504166ba47588ad6024b164,,Margarete,Wallmann,Tanzeinstudierung,Margarete Wallmann,Schauspieler
6504166ba47588ad6024b165,,Martha,Wallner,"Aus Woyzeck: b) Marien Kammer, Marie - Woyzeck",Martha Wallner,Schauspieler
6504166ba47588ad6024b5ba,,Charlotte,Walter,Jane Eyre,Charlotte Walter,Schauspieler
651691d696c724dc0090cb7c,,Gerhard,Walter,Freiwillige,Gerhard Walter,Schauspieler
651691d696c724dc0090cb7e,,Kinga,Walus,mit,Kinga Walus,Schauspieler
6504166ba47588ad6024b5bc,"Pseudonym Zell, F.",Camillo,Walzel,,Camillo Walzel,Schauspieler
6504166ba47588ad6024b169,,Sigmund,Wang,4. Freiwilliger,Sigmund Wang,Schauspieler
6504166ba47588ad6024b16a,"Regie, Bühne",Herbert,Waniek,Regie,Herbert Waniek,Schauspieler
667310ec6bf80e1c7643df35,Vom Stadttheater in Hamburg,Hermann,Wanka,Rosenkranz (Hofleute),Hermann Wanka,Schauspieler
6504166ba47588ad6024b175,1902-1905,Otto,Wanka,Rosenkranz (Hofleute),Otto Wanka,Schauspieler
6504166ba47588ad6024b5c0,,Wilhelm von,Wartenegg,,Wilhelm von Wartenegg,Schauspieler
667171416bf80e1c76a77c49,,Johann,Waschatko,4. Freiwilliger,Johann Waschatko,Schauspieler
6504166ba47588ad6024b17d,,Wilhelm,Wassermann,Vansen,Wilhelm Wassermann,Schauspieler
690c600c52365fce4c987f3d,,Victoria,Watts,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Victoria Watts,Schauspieler
6504166ba47588ad6024b180,1884-1963,Hermann,Wawra,Der Kuckuck,Hermann Wawra,Schauspieler
690c5e7452365fce4c9879a6,,Alan,Webb,"Marucs Andronicus, Volkstribun und Bruder von Titus",Alan Webb,Schauspieler
6504166ba47588ad6024c0db,,Anselm,Weber,Musik,Anselm Weber,Schauspieler
65edf9e84578d73148fbc3c7,,Anton,Weber,Herr von Thal,Anton Weber,Schauspieler
6504166ba47588ad6024b18f,,Karl,Weber,Zimmermann,Karl Weber,Schauspieler
6504166ba47588ad6024b183,1820-1869,Friederike,Weber,Babette,Friederike Weber,Schauspieler
6504166ba47588ad6024b194,1802-1826,Louise (Aloysia),Weber,Trudchen,Louise (Aloysia) Weber,Schauspieler
66314396fddd7a426c1b2915,a. G. aus Wiesbaden,Herr,Weber,"Christian Thimotheus Bloom, Großkaufmann",Herr Weber,Schauspieler
654416bc0080658502ac041a,,,Weber d. Ä.,Thal , Weber d. Ä.,Schauspieler
6504166ba47588ad6024b17c,1959-1972,Peter,Weck,Mario,Peter Weck,Schauspieler
6504166ba47588ad6024b187,,Leo,Wegscheider,Bambergscher Reiter,Leo Wegscheider,Schauspieler
6504166ba47588ad6024b18c,1742-1810,Josef,Weidmann,Casper,Josef Weidmann,Schauspieler
6504166ba47588ad6024b18b,1785-1867,Carl Franz,Weidmann,Heinrich,Carl Franz Weidmann,Schauspieler
6504166ba47588ad6024b191,1730-1799,Christiane Friedericke,Weidner,Seine Frau,Christiane Friedericke Weidner,Schauspieler
6504166ba47588ad6024b906,,Hans,Weigel,Gesangstexte,Hans Weigel,Schauspieler
6504166ba47588ad6024b909,,Josef von,Weilen,,Josef von Weilen,Schauspieler
671613801154ae2a37b101c4,,Gerald,Weilharter,Licht,Gerald Weilharter,Schauspieler
6504166ba47588ad6024b19a,,Helene,Weinberger,Elise,Helene Weinberger,Schauspieler
6504166ba47588ad6024b19b,1749-1779,Johann Franz,Weiner,Michel,Johann Franz Weiner,Schauspieler
6651f3e12ab4d9095f38fa2b,,Herr,Weintopf,Werni,Herr Weintopf,Schauspieler
6504166ba47588ad6024b1a4,,Karl,Weiser,1. Diener,Karl Weiser,Schauspieler
6504166ba47588ad6024b910,,Christian Felix,Weisse,,Christian Felix Weisse,Schauspieler
6504166ba47588ad6024b911,,Alois,Weissenbach,,Alois Weissenbach,Schauspieler
6504166ba47588ad6024b196,,Fanny,Weissenthurn,Käthchen (zwei Besetzungen),Fanny Weissenthurn,Schauspieler
6504166ba47588ad6024b912,"geb. Grünberg, 1773-1847",Johanna Franul von,Weissenthurn,Fenisa,Johanna Franul von Weissenthurn,Schauspieler
660c0b6a21b0fcd2e68c661f,Städtisches Theater Preßburg,Mlle,Weiß,Kammerfrau,Mlle Weiß,Schauspieler
6647455f2ab4d9095f671152,Stadttheater Breslau,Flaminia,Weiß,Adelheid,Flaminia Weiß,Schauspieler
6504166ba47588ad6024b1ab,Karoline,"(auch WEIHS), Carola",Weiß,Kammerfrau,"(auch WEIHS), Carola Weiß",Schauspieler
6504166ba47588ad6024b1a1,1937,Hans,Welz,Kammermusiker,Hans Welz,Schauspieler
658b398151cd38b410f08942,1923-1957,Stella,Wendt,Bauernpaar,Stella Wendt,Schauspieler
6504166ba47588ad6024b1a7,,Hans,Wengraf,"Chevalier Dumont, Flottwells Freund",Hans Wengraf,Schauspieler
6504166ba47588ad6024b1b0,1947-1948,Hans,Weniger,Raoul von Gerau,Hans Weniger,Schauspieler
6504166ba47588ad6024b916,,Josef,Wenter,,Josef Wenter,Schauspieler
6504166ba47588ad6024b1ba,,Eduard,Werner,"Francisco, ein Soldat",Eduard Werner,Schauspieler
6504166ba47588ad6024b1b9,,Adolf,Werner,Portier,Adolf Werner,Schauspieler
6504166ba47588ad6024b1c9,"1941-1949, 1951-1955, 1960-1961",Oskar,Werner,Regie,Oskar Werner,Schauspieler
6504166ba47588ad6024b1c1,,Hedwig,Werner,Ida,Hedwig Werner,Schauspieler
6504166ba47588ad6024b1cc,,Annemarie,Wernicke,"Laida, ihre Magd",Annemarie Wernicke,Schauspieler
6504166ba47588ad6024b1cf,1860-1887,Josefine,Wessely,Königin Blanda,Josefine Wessely,Schauspieler
651691d696c724dc0090cbb9,,Paula,Wessely,Der Tannenbaum (Andersen),Paula Wessely,Schauspieler
6504166ba47588ad6024b1b6,,Paula,Wessely (verehel. Hörbiger),Königin Blanda,Paula Wessely (verehel. Hörbiger),Schauspieler
6504166ba47588ad6024b5c9,Pseud. von J. Schreyvogel,Carl August,West,Deutsch,Carl August West,Schauspieler
6504166ba47588ad6024bef6,,Nina,Wetzel,Ernestine,Nina Wetzel,Schauspieler
6504166ba47588ad6024b1c2,1838-1916,Ernestine,Wetzel-Negro,Ernestine,Ernestine Wetzel-Negro,Schauspieler
6504166ba47588ad6024c0e2,,Rudolf,Weys,Dramaturgie,Rudolf Weys,Schauspieler
690c607452365fce4c987f5b,,Peter,Whitbread,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Peter Whitbread,Schauspieler
690c607e52365fce4c987fc3,,Ian,White,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Ian White,Schauspieler
6504166ba47588ad6024b5cc,,Ernst,Wichert,,Ernst Wichert,Schauspieler
6504166ba47588ad6024b1d8,,Elisabeth,Wielander,Ly,Elisabeth Wielander,Schauspieler
6504166ba47588ad6024b1d9,,Carl,Wiene,Rosenkranz,Carl Wiene,Schauspieler
65af7e024cfe378558285999,,,Wiener Philharmoniker,Orchester, Wiener Philharmoniker,Schauspieler
6504166ba47588ad6024b5d4,,Franz,Wiesner,Chor Don Cesars,Franz Wiesner,Schauspieler
6504166ba47588ad6024b1ee,1878-1932,Josef,Wiesner,"Laurent, Diener",Josef Wiesner,Schauspieler
6504166ba47588ad6024b1d4,"geb. Baudius, 1843-1937",Auguste,Wilbrandt,Katharina,Auguste Wilbrandt,Schauspieler
6504166ba47588ad6024b5d6,1837-1911,Adolf,Wilbrandt,Marguérite,Adolf Wilbrandt,Schauspieler
6504166ba47588ad6024b1d6,1820-1878,Mathilde,Wildauer,Cäcilie,Mathilde Wildauer,Schauspieler
665473852ab4d9095ff6fffb,,Frau,Wildbrandt,Susanne von Bric,Frau Wildbrandt,Schauspieler
6504166ba47588ad6024b5d9,,Thornton,Wilder,Produced under the supervision,Thornton Wilder,Schauspieler
6504166ba47588ad6024b1e0,,Karl,Wilfried,Polizisten,Karl Wilfried,Schauspieler
6504166ba47588ad6024b1e1,,Karl,Wilhelm,Ein Edelmann,Karl Wilhelm,Schauspieler
6630eaaafddd7a426cdac111,vom Hoftheater zu Dresden,Antonie,Wilhelmi,Donna Diana,Antonie Wilhelmi,Schauspieler
6504166ba47588ad6024b1e8,1788-1852,Friedrich,Wilhelmi,Präsident,Friedrich Wilhelmi,Schauspieler
6504166ba47588ad6024b5db,Pseud. f. Alexander Viktor Zechmeister,Alexander,Wilhelmi,"Anselm Bloom, pensionierter Hauptmann, des Handelsherrn Bruder",Alexander Wilhelmi,Schauspieler
6504166ba47588ad6024b1e9,,Edith,Wilhelmseder,"Klein Helga, dessen Tochter",Edith Wilhelmseder,Schauspieler
6504166ba47588ad6024b1eb,1882-1958,Gisela,Wilke,Venus,Gisela Wilke,Schauspieler
6504166ba47588ad6024b1ea,1820-1892,Carl,Wilke,"Laertes, dessen Sohn",Carl Wilke,Schauspieler
6504166ba47588ad6024b1f1,,Jürgen,Wilke,Arjuna,Jürgen Wilke,Schauspieler
6504166ba47588ad6024b1f5,,Herr,Willi,Diener der Gräfin,Herr Willi,Schauspieler
6504166ba47588ad6024bca7,,Tennessee,Williams,,Tennessee Williams,Schauspieler
691203dcdd3949980ba0dbfe,,Astrid,Wilsrud,Children,Astrid Wilsrud,Schauspieler
671613801154ae2a37b101cc,,Michaela,Wimmer,mit,Michaela Wimmer,Schauspieler
6504166ba47588ad6024b20d,,Adolf,Winds,"Claudius, König von Dänemark",Adolf Winds,Schauspieler
6504166ba47588ad6024b20e,,Herta,Windschild,Wera Ehmig,Herta Windschild,Schauspieler
65ff445221b0fcd2e62aa04f,,Eleoni,Winter,Wilhelm,Eleoni Winter,Schauspieler
6504166ba47588ad6024b922,Pseudonym Adelphi,Adolf von,Winterfeld,,Adolf von Winterfeld,Schauspieler
67c187a430450db5f6515ce4,,Lawrence,Winters,Es wirken mit,Lawrence Winters,Schauspieler
6504166ba47588ad6024b200,geb. Pistor,Betty,Wintersteiner,Cäcilie,Betty Wintersteiner,Schauspieler
6504166ba47588ad6024b201,1937,Gucki,Wippel,Die Nichte des Antiochus,Gucki Wippel,Schauspieler
6504166ba47588ad6024b20b,,Herr,Witt,Herzog von Schwaben (Kaiser),Herr Witt,Schauspieler
6504166ba47588ad6024b20c,1870-1938,Lotte,Witt,"Margarethe, ihre Schwester",Lotte Witt,Schauspieler
6504166ba47588ad6024b20f,1848-1907,Eugen,Witte,Lancelot,Eugen Witte,Schauspieler
6504166ba47588ad6024b219,1871-1918,Auguste,Wittels,Königin,Auguste Wittels,Schauspieler
6651f1dd2ab4d9095f31b662,,Herr,Witter,Attinghausen,Herr Witter,Schauspieler
6504166ba47588ad6024b21d,,Gustav,Wittmayer,Ein Kammerherr,Gustav Wittmayer,Schauspieler
6504166ba47588ad6024b221,,Hans,Wlasak,Der Blosse Pankarter,Hans Wlasak,Schauspieler
6504166ba47588ad6024b223,,Helene,Wlasto,"Bertha, ihre Tochter",Helene Wlasto,Schauspieler
6504166ba47588ad6024b237,1901-1970,Heinz,Woester,Lyrik und Prosa. Es lesen,Heinz Woester,Schauspieler
6504166ba47588ad6024b211,1881-1972,Else,Wohlgemuth,Gäste,Else Wohlgemuth,Schauspieler
6504166ba47588ad6024b217,1912-2007,Gusti,Wolf,Bianca,Gusti Wolf,Schauspieler
6504166ba47588ad6024b216,,Erich,Wolf,"Thomas, Schiffer",Erich Wolf,Schauspieler
6657702ef11595c123dc3bb5,,Julie,Wolf,Kind,Julie Wolf,Schauspieler
6504166ba47588ad6024b214,,Andreas,Wolf,"Imre Madách: ""Die Tragödoe des Menschen"" Vier Szenen. Mit",Andreas Wolf,Schauspieler
6504166ba47588ad6024b226,1911-1936,Jakob,Wolf,Ein armer Sünder,Jakob Wolf,Schauspieler
661c04cb21b0fcd2e6cdf8a9,Gast aus Grätz,Herr,Woller,Sittig,Herr Woller,Schauspieler
6504166ba47588ad6024b230,"1834-1897, verehel. Gräfin O'Sullivan de Gras",Charlotte,Wolter,Katharina von Rosen,Charlotte Wolter,Schauspieler
6504166ba47588ad6024b236,,Katharina,Woratsch,"Bertha, seine Tochter",Katharina Woratsch,Schauspieler
69120522dd3949980ba0dc31,,Theodis,Worthey,John,Theodis Worthey,Schauspieler
69120b47dd3949980ba24ddc,,Karen,Worthey,Children,Karen Worthey,Schauspieler
69120679dd3949980ba0dc6a,,Keith,Worthey,Percy,Keith Worthey,Schauspieler
6912066fdd3949980ba0dc65,,Denise,Worthey,Martha,Denise Worthey,Schauspieler
6912065ddd3949980ba0dc61,,Blanche,Worthey,Mary,Blanche Worthey,Schauspieler
668c0e667923a46858b9a8f4,1940,Herr,Wostala,Chor der Burschen,Herr Wostala,Schauspieler
6504166ba47588ad6024b238,1790-1869,Ludwig,Wothe,Baron Reden,Ludwig Wothe,Schauspieler
6504166ba47588ad6024b23b,,Käthe,Wreden,Herren und Damen aus dem Publikum,Käthe Wreden,Schauspieler
690c5f6f52365fce4c987d1c,,Meurig,Wyn-Jones,"Der junge Lucius, Sohn von Lucius",Meurig Wyn-Jones,Schauspieler
6552d5890080658502ba2a71,verehel. Gabillon,Zerline,Würzburg,Virginie von Blossac,Zerline Würzburg,Schauspieler
6504166ba47588ad6024b241,,Herr,Ywald,Freiwillige,Herr Ywald,Schauspieler
6504166ba47588ad6024c0f1,,Horst,Zankl,Regie,Horst Zankl,Schauspieler
6504166ba47588ad6024b254,,Elena,Zareschi,Elettra,Elena Zareschi,Schauspieler
6504166ba47588ad6024b257,1937,Johanna,Zartl,Zweite Frau,Johanna Zartl,Schauspieler
6504166ba47588ad6024b259,,Berti,Zauner,4. Mädchen,Berti Zauner,Schauspieler
6504166ba47588ad6024b936,,Roman,Zawistowski,Regie,Roman Zawistowski,Schauspieler
6504166ba47588ad6024b244,1807-1861,Anna,Zeiner,Rätin,Anna Zeiner,Schauspieler
651691d696c724dc0090cc16,,Bibiana,Zeller,Frau des Polizeisergeanten,Bibiana Zeller,Schauspieler
6504166ba47588ad6024b24e,,Michaela,Zemke,Das kranke Mädchen,Michaela Zemke,Schauspieler
6504166ba47588ad6024b250,1862-1938,Karl,Zeska,Güldenstern (Hofleute),Karl Zeska,Schauspieler
6504166ba47588ad6024b251,1896-1977,Philipp,Zeska,Uriel,Philipp Zeska,Schauspieler
671223a69526700cd17fb3a5,,Alfons,Zeska,Musik,Alfons Zeska,Schauspieler
651691d696c724dc0090cc1b,1920-,Philipp von,Zeska,Regie,Philipp von Zeska,Schauspieler
6504166ba47588ad6024b265,,Klara,Ziegler,Deborah,Klara Ziegler,Schauspieler
6504166ba47588ad6024b264,1760-1827,Friedrich Wilhelm,Ziegler,,Friedrich Wilhelm Ziegler,Schauspieler
6504166ba47588ad6024b26a,,Eva,Zilcher,Die Flucht nach Ägypten (Lagerlöf),Eva Zilcher,Schauspieler
6504166ba47588ad6024b93d,,Harald,Zusanek,GEDICHTE,Harald Zusanek,Schauspieler
651691d696c724dc0090d0b2,,Harald,Zuschrader,,Harald Zuschrader,Schauspieler
6504166ba47588ad6024b271,,Karl Mathias,Zwerenz,Lucianus (Zwischenspiel),Karl Mathias Zwerenz,Schauspieler
65e99f9a4578d73148e24db5,,,____,Benjamine, ____,Schauspieler
65bbf1df4cfe378558818ef7,,,_____,Cäcilie, _____,Schauspieler
6504166ba47588ad6024a703,siehe Pian,Antonio,de Pian,Bühnenbild,Antonio de Pian,Schauspieler
66be7c9c797f4aaa6a8f1a78,,Lope,de Vega,,Lope de Vega,Schauspieler
